STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,PRODUCT_CATEGORIES,Product categories,UNIT_MEASURE,Unit of measure,MEASURE,Measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,MKT,Products put on the market,2023,,0.19981,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2010,,117.4,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2011,,118.5,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2012,,129.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2013,,127.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2014,,126.6,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2015,,132.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2016,,131.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2017,,122.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2018,,125.9,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2019,,127.6,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2020,,129.8,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2021,,127.1,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2022,,121,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE6,Total,T,Tonnes,RCY,Recycling,2023,,130,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2010,,0.1482445,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2011,,0.1402862,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2012,,0.140055,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2013,,0.1458709,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2014,,0.1367747,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2015,,0.1328118,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2016,,0.1313694,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2017,,0.114768,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2018,,0.129194,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2019,,0.1166143,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2020,,0.1157653,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,0.1148826,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2022,,0.1139503,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2023,,0.1015983,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2010,,7.232032,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2011,,7.512263,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2012,,7.664258,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2013,,6.836152,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2014,,7.158693,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2015,,6.266301,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2016,,5.851911,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2017,,5.442605,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2018,,4.921117,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,4.781185,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,4.70007,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,4.239166,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,3.589434,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CHE,Switzerland,A,Annual,EE_SITTE,Small IT and telecommunication equipment,KG_PS,Kilogrammes per person,RCY,Recycling,2023,,4.007488,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,COL,Colombia,A,Annual,EE6,Total,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,0.09214088,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,COL,Colombia,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,MKT,Products put on the market,2021,,0.2347538,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,COL,Colombia,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,COL,Waste collected,2021,,0.01780216,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2010,,44.42724988,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2011,,48.59156424,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2012,,52.15908721,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2013,,54.97215229,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2014,,57.72230761,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2015,,60.52513799,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2016,,63.36201156,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2017,,63.19473064,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2018,,64.96491814,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2019,,66.90883315,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2020,,68.3496505,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2021,,69.6709808,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2022,,66.22,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE6,Total,T,Tonnes,GEN,Total waste generated,2023,,81,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE_SME,Screens and monitors,T,Tonnes,COL,Waste collected,2019,,0.1785,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE_SME,Screens and monitors,T,Tonnes,COL,Waste collected,2020,,0.201048701,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE_SME,Screens and monitors,T,Tonnes,COL,Waste collected,2021,,0.61,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE_SME,Screens and monitors,T,Tonnes,COL,Waste collected,2022,,0.721951494,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CRI,Costa Rica,A,Annual,EE_SME,Screens and monitors,T,Tonnes,COL,Waste collected,2023,,0.86,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2019,,1.438,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2020,,1.054,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2021,,1.113,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LE,Large equipment,T,Tonnes,COL,Waste collected,2022,,1.513,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,GEN,Total waste generated,2019,,5.424,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,GEN,Total waste generated,2020,,5.408,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,GEN,Total waste generated,2021,,5.579,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LEXPVP,Large equipment excluding photovoltaic panels,T,Tonnes,GEN,Total waste generated,2022,,5.529,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,GEN,Total waste generated,2019,,0.1984242,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,GEN,Total waste generated,2020,,0.1827342,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,GEN,Total waste generated,2021,,0.1688219,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_LMP,Lamps,KG_PS,Kilogrammes per person,GEN,Total waste generated,2022,,0.1485238,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2019,,0.4818873,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2020,,0.5885611,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2021,,0.1999207,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CYP,Cyprus,A,Annual,EE_SME,Screens and monitors,KG_PS,Kilogrammes per person,RCY,Recycling,2022,,0.2409387,,A,Normal value,0,Units,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,COL,Waste collected,2019,,0.031,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,COL,Waste collected,2020,,0.053,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,COL,Waste collected,2021,,0.334,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,COL,Waste collected,2022,,0.14,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,MKT,Products put on the market,2019,,2.551,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,MKT,Products put on the market,2020,,3.288,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,MKT,Products put on the market,2021,,8.037,,A,Normal value,3,Thousands,2,Two
DATAFLOW,OECD.ENV.EPI:DSD_EWASTE@DF_EWASTE(1.0),Waste - Electrical and electronic equipment (e-waste or WEEE),I,CZE,Czechia,A,Annual,EE_LE_PVP,Photovoltaic panels,T,Tonnes,MKT,Products put on the market,2022,,42.528,,A,Normal value,3,Thousands,2,Two
